count,hybrid_mask
1,?u?u?l?l?l?l?d?d?w2
1,?u?u?l?l?l?l?d?d?s?s?s
1,?u?u?l?l?l?l?d?d?s?d
1,?u?u?l?l?l?l?d?d?d?s
1,?u?u?l?l?l?l?d?d?d?l?l?d?l?l
1,?u?u?l?l?l?l?d?d?d?d?s?s
1,?u?u?l?l?l?l?d?d?d?d?d
1,?u?u?l?l?l?d?w4
1,?u?u?l?l?l?d?w2
1,?u?u?l?l?l?d?u?w4?d?d?d
1,?u?u?l?l?l?d?u?u?u?l?d?d
1,?u?u?l?l?l?d?u?u?u
1,?u?u?l?l?l?d?u?d
1,?u?u?l?l?l?d?u
1,?u?u?l?l?l?d?s?s?l?d
1,?u?u?l?l?l?d?s?s
1,?u?u?l?l?l?d?s?d?s?d
1,?u?u?l?l?l?d?l?w2?d?l?l?d?d?d
1,?u?u?l?l?l?d?l?u?l
1,?u?u?l?l?l?d?l?d?s?s
1,?u?u?l?l?l?d?l?d?l?s?s
1,?u?u?l?l?l?d?d?w1?d
1,?u?u?l?l?l?d?d?s?s?d
1,?u?u?l?l?l?d?d?l?u?l
1,?u?u?l?l?l?d?d?l?l?s?s
1,?u?u?l?l?l?d?d?l?l?l?d?w2
1,?u?u?l?l?l?d?d?l?l
1,?u?u?l?l?l?d?d?d?u?u?u
1,?u?u?l?l?l?d?d?d?s
1,?u?u?l?l?l?d?d?d?l?u?u?u?u?d?u?l?l?l
1,?u?u?l?l?l?d?d?d?l?l?d
1,?u?u?l?l?l?d?d?d?l
1,?u?u?l?l?l?d?d?d?d?l?l
1,?u?u?l?l?l?d?d?d?d?l
1,?u?u?l?l?l?d?d?d?d?d?d?s?s
1,?u?u?l?l?l?d?d?d?d?d?d?d?d
1,?u?u?l?l?d?w3?u?s?l?l?d?l?l?d?l
1,?u?u?l?l?d?w3?d?d
1,?u?u?l?l?d?w3?d
1,?u?u?l?l?d?w3
1,?u?u?l?l?d?w2?s?s
1,?u?u?l?l?d?w2?l?l
1,?u?u?l?l?d?w2?d?l
1,?u?u?l?l?d?u?w4
1,?u?u?l?l?d?u?w2
1,?u?u?l?l?d?u?u?u?s?s
1,?u?u?l?l?d?u?u?l?u?u
1,?u?u?l?l?d?u?u?l
1,?u?u?l?l?d?u?u?d
1,?u?u?l?l?d?u?s?s
1,?u?u?l?l?d?u?l?l?u?l?u?l
1,?u?u?l?l?d?u?l?l?u?l
1,?u?u?l?l?d?u?l?l?d?d
1,?u?u?l?l?d?u?l?l
1,?u?u?l?l?d?u?d?s
1,?u?u?l?l?d?u?d?l?l
1,?u?u?l?l?d?u?d?d?u?l?d?d
1,?u?u?l?l?d?u?d
1,?u?u?l?l?d?s?s?s
1,?u?u?l?l?d?s?l?l
1,?u?u?l?l?d?s?d?s?d?w4
1,?u?u?l?l?d?s?d?l
1,?u?u?l?l?d?s?d?d?s?d?d
1,?u?u?l?l?d?s?d?d?d?s?d?d?d
1,?u?u?l?l?d?s?d?d?d
1,?u?u?l?l?d?s
1,?u?u?l?l?d?l?w2?l
1,?u?u?l?l?d?l?u?u
1,?u?u?l?l?d?l?u?d?u?l
1,?u?u?l?l?d?l?u
1,?u?u?l?l?d?l?s?s?s
1,?u?u?l?l?d?l?s?d
1,?u?u?l?l?d?l?l?w4
1,?u?u?l?l?d?l?l?w3?d?l?l
1,?u?u?l?l?d?l?l?w3
1,?u?u?l?l?d?l?l?w2
1,?u?u?l?l?d?l?l?u?u?u
1,?u?u?l?l?d?l?l?u?d?u
1,?u?u?l?l?d?l?l?l?d?w2
1,?u?u?l?l?d?l?l?l?d
1,?u?u?l?l?d?l?l?d?l?u?d?u?l?l?l
1,?u?u?l?l?d?l?l?d?l?l
1,?u?u?l?l?d?l?l?d?d?d
1,?u?u?l?l?d?l?l?d
1,?u?u?l?l?d?l?d?u?w2?u?l?s?s
1,?u?u?l?l?d?l?d?s
1,?u?u?l?l?d?l?d?l?s?s
1,?u?u?l?l?d?l?d?l?d?l?d
1,?u?u?l?l?d?l?d?d?d
1,?u?u?l?l?d?d?w4?s
1,?u?u?l?l?d?d?w4?d?d
1,?u?u?l?l?d?d?w2?u?u?u?u
1,?u?u?l?l?d?d?w2?s
1,?u?u?l?l?d?d?w2?l?l
1,?u?u?l?l?d?d?w1
1,?u?u?l?l?d?d?u?u?u?u
1,?u?u?l?l?d?d?u?u?u?d?d
1,?u?u?l?l?d?d?u?u?l?w2?d?d
1,?u?u?l?l?d?d?u?u?d?d
1,?u?u?l?l?d?d?u?s
1,?u?u?l?l?d?d?u?l?d?u?u?l
1,?u?u?l?l?d?d?s?w3?u?u
1,?u?u?l?l?d?d?s?w2?s
1,?u?u?l?l?d?d?s?u?u
1,?u?u?l?l?d?d?s?u
1,?u?u?l?l?d?d?s?s?w4
1,?u?u?l?l?d?d?s?s?s?s
1,?u?u?l?l?d?d?s?s?l?l?l
1,?u?u?l?l?d?d?s?s?l
1,?u?u?l?l?d?d?s?s?d?d?d
1,?u?u?l?l?d?d?s?l?d?d
1,?u?u?l?l?d?d?s?l
1,?u?u?l?l?d?d?s?d?s?d
1,?u?u?l?l?d?d?s?d?d
1,?u?u?l?l?d?d?l?w2
1,?u?u?l?l?d?d?l?u?l?w2
1,?u?u?l?l?d?d?l?u
1,?u?u?l?l?d?d?l?s
1,?u?u?l?l?d?d?l?l?u?u
1,?u?u?l?l?d?d?l?l?u?d?d
1,?u?u?l?l?d?d?l?l?u
1,?u?u?l?l?d?d?l?l?d?l
1,?u?u?l?l?d?d?l?d?d?u
1,?u?u?l?l?d?d?d?w3
1,?u?u?l?l?d?d?d?u?u?w2?l?d?d
1,?u?u?l?l?d?d?d?u?u?s?s
1,?u?u?l?l?d?d?d?u?u?l?l
1,?u?u?l?l?d?d?d?u?l?u?u?u
1,?u?u?l?l?d?d?d?u
1,?u?u?l?l?d?d?d?s?s?s?s
1,?u?u?l?l?d?d?d?s?d?d
1,?u?u?l?l?d?d?d?l?l?d?d?s?s
1,?u?u?l?l?d?d?d?l?l?d
1,?u?u?l?l?d?d?d?l?d?d
1,?u?u?l?l?d?d?d?d?u?u?u
1,?u?u?l?l?d?d?d?d?u?u
1,?u?u?l?l?d?d?d?d?s?s?l?l
1,?u?u?l?l?d?d?d?d?l?l?l?l
1,?u?u?l?l?d?d?d?d?l
1,?u?u?l?l?d?d?d?d?d?u?l?u?l?d?u?s
1,?u?u?l?l?d?d?d?d?d?s?s
1,?u?u?l?l?d?d?d?d?d?d?d?d?s?s
1,?u?u?l?l?d?d?d?d?d?d?d?d?d?d?d?d
1,?u?u?l?l?d?d?d?d?d?d?d?d?d?d?d
1,?u?u?l?l?d?d?d?d?d?d?d?d?d?d
1,?u?u?l?l?d?d?d?d?d?d?d?d?d
1,?u?u?l?l?b?b?s?s
1,?u?u?l?l?b?b
1,?u?u?l?d?w4
1,?u?u?l?d?w3?l
1,?u?u?l?d?w2?l
1,?u?u?l?d?w2?d
1,?u?u?l?d?u?u?u?u?d
1,?u?u?l?d?u?u?u?u
1,?u?u?l?d?u?u?u?l?d?d?l?l
1,?u?u?l?d?u?u?u?d?u?u?u?u?d
1,?u?u?l?d?u?u?s?u
1,?u?u?l?d?u?u?l?u?l
1,?u?u?l?d?u?u?l?l?l?s
1,?u?u?l?d?u?u?l?l?l
1,?u?u?l?d?u?u?l?d?l?l?l?d?u?l?l?u?l?l?d?u
1,?u?u?l?d?u?u?l
1,?u?u?l?d?u?u?d?u?s
1,?u?u?l?d?u?u?d?u
1,?u?u?l?d?u?u?d?l
1,?u?u?l?d?u?u?d
1,?u?u?l?d?u?l?u?u?l?d
1,?u?u?l?d?u?l?u?u?d?u?u?u
1,?u?u?l?d?u?l?u?u
1,?u?u?l?d?u?l?u?d?s?s
1,?u?u?l?d?u?l?l?u?d
1,?u?u?l?d?u?l?l?u
1,?u?u?l?d?u?l?l?d?w2
1,?u?u?l?d?u?l?l?d?u?l?u?l?u
1,?u?u?l?d?u?l?l?d?d
1,?u?u?l?d?u?l?d?u
1,?u?u?l?d?u?l?d?s?d?l?l?u?l?d?s?l
1,?u?u?l?d?u?l?d?d
1,?u?u?l?d?u?d?u?l
1,?u?u?l?d?u?d?l?u?u?l
1,?u?u?l?d?u?d?l?u?l?u
1,?u?u?l?d?u?d?l?u
1,?u?u?l?d?u?d?l?s?l
1,?u?u?l?d?u?d?l?l
1,?u?u?l?d?s?u?l?l
1,?u?u?l?d?s?l?s?d
1,?u?u?l?d?s?d?u?s
1,?u?u?l?d?s?d?s?l?l?l
1,?u?u?l?d?l?w4?s?d?d
1,?u?u?l?d?l?w4
1,?u?u?l?d?l?w3
1,?u?u?l?d?l?w2?s
1,?u?u?l?d?l?u?u?u
1,?u?u?l?d?l?u?l?u
1,?u?u?l?d?l?u?l?l
1,?u?u?l?d?l?u?l?d
1,?u?u?l?d?l?u?d?u?l?l?s?s
1,?u?u?l?d?l?u?d
1,?u?u?l?d?l?s?s?d
1,?u?u?l?d?l?s?s
1,?u?u?l?d?l?s?l?l?d?d?d?d
1,?u?u?l?d?l?l?w2
1,?u?u?l?d?l?l?u?u
1,?u?u?l?d?l?l?u?l
1,?u?u?l?d?l?l?l?u?u
1,?u?u?l?d?l?l?l?s?l?s?d
1,?u?u?l?d?l?l?l?s
1,?u?u?l?d?l?l?l?l?l?l?d?d
1,?u?u?l?d?l?l?l?d?u?d?u
1,?u?u?l?d?l?l?d?u
1,?u?u?l?d?l?l?d?l?l?s?s
1,?u?u?l?d?l?l?d
1,?u?u?l?d?l?d?u?s?s?u?u
1,?u?u?l?d?l?d?u?l
1,?u?u?l?d?l?d?u?d?l?u?d?d
1,?u?u?l?d?l?d?l?w2?d
1,?u?u?l?d?l?d?l?u?u
1,?u?u?l?d?l?d?l?s?s?l?l?l
1,?u?u?l?d?l?d?l?s
1,?u?u?l?d?l?d?l?l?l
1,?u?u?l?d?l?d?l?l?d?l
1,?u?u?l?d?l?d?d?l
1,?u?u?l?d?l?d?d?d?d?d
1,?u?u?l?d?l?d?d
1,?u?u?l?d?d?w3?s?s
1,?u?u?l?d?d?w3?l?s?s
1,?u?u?l?d?d?w1
1,?u?u?l?d?d?u?u
1,?u?u?l?d?d?u?l?d?d
1,?u?u?l?d?d?u?l
1,?u?u?l?d?d?u?d?l
1,?u?u?l?d?d?u?d
1,?u?u?l?d?d?s?u
1,?u?u?l?d?d?s?s
1,?u?u?l?d?d?s?l?l?w2?l
1,?u?u?l?d?d?s?l?l?l?u?l?s?u?d?d?u?l
1,?u?u?l?d?d?s?l?l?l
1,?u?u?l?d?d?s?d?d?d?d?d?s?l?l
1,?u?u?l?d?d?l?u?w2
1,?u?u?l?d?d?l?u?u
1,?u?u?l?d?d?l?s
1,?u?u?l?d?d?l?l?u?d?d
1,?u?u?l?d?d?l?l?l?u?l?l
1,?u?u?l?d?d?l?l?l?l?w3
1,?u?u?l?d?d?l?l?l?l
1,?u?u?l?d?d?l?l?d
1,?u?u?l?d?d?l?l?b?b
1,?u?u?l?d?d?l?d?d?l?d?d
1,?u?u?l?d?d?d?w3
1,?u?u?l?d?d?d?w2?d?d?d
1,?u?u?l?d?d?d?w2
1,?u?u?l?d?d?d?s?s?s
1,?u?u?l?d?d?d?s?s
1,?u?u?l?d?d?d?s?d
1,?u?u?l?d?d?d?l?w2
1,?u?u?l?d?d?d?l?l?u
1,?u?u?l?d?d?d?l?d?u?u?l?d
1,?u?u?l?d?d?d?l?d?d?d?d
1,?u?u?l?d?d?d?l?d?d?d
1,?u?u?l?d?d?d?l?d?d
1,?u?u?l?d?d?d?l?d
1,?u?u?l?d?d?d?d?w2
1,?u?u?l?d?d?d?d?s?u?l?d?l?l?d
1,?u?u?l?d?d?d?d?l?u?u?u?u
1,?u?u?l?d?d?d?d?l?l
1,?u?u?l?d?d?d?d?d?l?l
1,?u?u?l?b?b?l?l?l?l?s
1,?u?u?d?w4?w3?s?w3
1,?u?u?d?w4?w2?l
1,?u?u?d?w4?w2
1,?u?u?d?w4?u?w3
1,?u?u?d?w4?u?u?u?w4
1,?u?u?d?w4?u?u?u
1,?u?u?d?w4?u?u
1,?u?u?d?w4?u?d?d
1,?u?u?d?w4?u?d
1,?u?u?d?w4?s?u?u
1,?u?u?d?w4?s?l?l
1,?u?u?d?w4?l?l
1,?u?u?d?w4?d?u?u?d?u?u?d
1,?u?u?d?w4?d?u
1,?u?u?d?w4?d?d?w3
1,?u?u?d?w4?d
1,?u?u?d?w3?w4?d?d?d
1,?u?u?d?w3?w3?l?l
1,?u?u?d?w3?w1?w2
1,?u?u?d?w3?u?w2
1,?u?u?d?w3?u?u?u?u
1,?u?u?d?w3?u?u
1,?u?u?d?w3?u?s
1,?u?u?d?w3?u?d?s
1,?u?u?d?w3?s?w4?s?l
1,?u?u?d?w3?s?w2
1,?u?u?d?w3?s?s
1,?u?u?d?w3?d?u?d
1,?u?u?d?w3?d?d?s
1,?u?u?d?w3?d?d?d?d?d
1,?u?u?d?w2?w4?u?u?u
1,?u?u?d?w2?w4?s
1,?u?u?d?w2?w4
1,?u?u?d?w2?w2?d?u?u
1,?u?u?d?w2?u?l?u
1,?u?u?d?w2?u?d?l?w3
1,?u?u?d?w2?u?d?d
1,?u?u?d?w2?s?w2
1,?u?u?d?w2?s?d?u?u?u
1,?u?u?d?w2?l?l?u?l
1,?u?u?d?w2?l?l?l?l?l
1,?u?u?d?w2?l?l
1,?u?u?d?w2?l?d
1,?u?u?d?w2?d?w3?d
1,?u?u?d?w2?d?w2?s
1,?u?u?d?w2?d?w2
1,?u?u?d?w2?d?u
1,?u?u?d?w2?d?s?d?d?s?d?d?d?d
1,?u?u?d?w2?d?s
1,?u?u?d?w2?d?l?s?s
1,?u?u?d?w2?d?l?l?w4?d?d?d?d
1,?u?u?d?w2?d?d?w2?d?d
1,?u?u?d?w2?d?d?s?s
1,?u?u?d?w2?d?d?s
1,?u?u?d?w2?d?d?d?s?s
1,?u?u?d?w2?d?d?d?l?l
1,?u?u?d?w1?u?u?u
1,?u?u?d?w1?u?u
1,?u?u?d?u?w4?u?u?d?u
1,?u?u?d?u?w4?u?u
1,?u?u?d?u?w4?u
1,?u?u?d?u?w4?s
1,?u?u?d?u?w3?w4
1,?u?u?d?u?w2?l?u?u?u
1,?u?u?d?u?w2?l?s?d?d
1,?u?u?d?u?w2?l?s
1,?u?u?d?u?w2?d?d?l
1,?u?u?d?u?w2?d?d?d
1,?u?u?d?u?u?w4?u
1,?u?u?d?u?u?w3?u?u?u?u
1,?u?u?d?u?u?w2?w4
1,?u?u?d?u?u?w2?w3
1,?u?u?d?u?u?w2?w2
1,?u?u?d?u?u?w2?u?u?u?u
1,?u?u?d?u?u?w2?u?u?d?d
1,?u?u?d?u?u?w2?d?u
1,?u?u?d?u?u?u?w3?u?u?w4
1,?u?u?d?u?u?u?w3?d
1,?u?u?d?u?u?u?w1?w1
1,?u?u?d?u?u?u?u?w4?u?u?u?u?u
1,?u?u?d?u?u?u?u?w4
1,?u?u?d?u?u?u?u?u?w4
1,?u?u?d?u?u?u?u?u?w3
1,?u?u?d?u?u?u?u?u?u?w4
1,?u?u?d?u?u?u?u?u?u?w2
1,?u?u?d?u?u?u?u?u?u?u?u?u?u?u?u
1,?u?u?d?u?u?u?u?u?u?u?u?d?d
1,?u?u?d?u?u?u?u?u?u?u?d?u
1,?u?u?d?u?u?u?u?u?u?d?u?u?s
1,?u?u?d?u?u?u?u?u?u?d?u
1,?u?u?d?u?u?u?u?u?u?d?d?l
1,?u?u?d?u?u?u?u?u?u?d?d?d?d
1,?u?u?d?u?u?u?u?u?u?d?d?d
1,?u?u?d?u?u?u?u?u?s?u?u?u?s
1,?u?u?d?u?u?u?u?u?s?u?u?u
1,?u?u?d?u?u?u?u?u?s
1,?u?u?d?u?u?u?u?u?l
1,?u?u?d?u?u?u?u?u?d?u?u
1,?u?u?d?u?u?u?u?s?d?d
1,?u?u?d?u?u?u?u?l
1,?u?u?d?u?u?u?u?d?w3
1,?u?u?d?u?u?u?u?d?w2?d?d
1,?u?u?d?u?u?u?u?d?u?u?u?u
1,?u?u?d?u?u?u?u?d?u?u?d?u
1,?u?u?d?u?u?u?u?d?u?u?d?d?d
1,?u?u?d?u?u?u?u?d?u?u?d
1,?u?u?d?u?u?u?u?d?u?s?u?u
1,?u?u?d?u?u?u?u?d?d?u?d
1,?u?u?d?u?u?u?u?d?d?l
1,?u?u?d?u?u?u?s?w4?s
1,?u?u?d?u?u?u?s?d
1,?u?u?d?u?u?u?s
1,?u?u?d?u?u?u?l?w4
1,?u?u?d?u?u?u?l?u?u?d
1,?u?u?d?u?u?u?l?u
1,?u?u?d?u?u?u?l?l?u?u
1,?u?u?d?u?u?u?l?l?d?d
1,?u?u?d?u?u?u?d?w2
1,?u?u?d?u?u?u?d?u?w3
1,?u?u?d?u?u?u?d?u?u?s?d?d
1,?u?u?d?u?u?u?d?u?u?s
1,?u?u?d?u?u?u?d?u?u?d?u?u
1,?u?u?d?u?u?u?d?u?d?u?d
1,?u?u?d?u?u?u?d?u?d?d
1,?u?u?d?u?u?u?d?u?d
1,?u?u?d?u?u?u?d?s?u
1,?u?u?d?u?u?u?d?d?u?u?u?u
1,?u?u?d?u?u?u?d?d?u?u?u?d?u?u?u?w4
1,?u?u?d?u?u?u?d?d?u?u?d?d
1,?u?u?d?u?u?u?d?d?u?d?u
1,?u?u?d?u?u?u?d?d?d?w2
1,?u?u?d?u?u?s?w3
1,?u?u?d?u?u?s?w2
1,?u?u?d?u?u?s?u?u?u?u?u?u?u?u?u
1,?u?u?d?u?u?s?u?l?l
1,?u?u?d?u?u?s?u
1,?u?u?d?u?u?s?s?w3
1,?u?u?d?u?u?s?s?d?u?u?d
1,?u?u?d?u?u?s?l?l?u
1,?u?u?d?u?u?l?w3
1,?u?u?d?u?u?l?w2
1,?u?u?d?u?u?l?u?d?u?u
1,?u?u?d?u?u?l?u?d
1,?u?u?d?u?u?l?l?u?u?l?u?u?u?l?u?l?u?u?s?d
1,?u?u?d?u?u?l?l?l?l
1,?u?u?d?u?u?l?d?u
1,?u?u?d?u?u?l?d?l
1,?u?u?d?u?u?l?d?d
1,?u?u?d?u?u?l?d
1,?u?u?d?u?u?d?w4
1,?u?u?d?u?u?d?w3?u?u
1,?u?u?d?u?u?d?w3?d?u?u?u?d
1,?u?u?d?u?u?d?w3
1,?u?u?d?u?u?d?w1
1,?u?u?d?u?u?d?u?w3
1,?u?u?d?u?u?d?u?u?w3?u
1,?u?u?d?u?u?d?u?u?w2
1,?u?u?d?u?u?d?u?u?u?d?d?d?d?d
1,?u?u?d?u?u?d?u?u?u?d?d
1,?u?u?d?u?u?d?u?u?s?u?d?s
1,?u?u?d?u?u?d?u?u?d?w3?d
1,?u?u?d?u?u?d?u?u?d?u?u?u?u?d
1,?u?u?d?u?u?d?u?u?d?u?u?u
1,?u?u?d?u?u?d?u?u?d?u?u?d?u?u?s
1,?u?u?d?u?u?d?u?u?d?u?u?d?d?d?d
1,?u?u?d?u?u?d?u?u?d?u?d?d
1,?u?u?d?u?u?d?u?u?d?d?u?u?u?u?u?u
1,?u?u?d?u?u?d?u?u?d?d?d
1,?u?u?d?u?u?d?u?s?u?u?u
1,?u?u?d?u?u?d?u?s?u?d?s
1,?u?u?d?u?u?d?u?s
1,?u?u?d?u?u?d?u?l
1,?u?u?d?u?u?d?u?d?u?u?d?u?u
1,?u?u?d?u?u?d?u?d?u?u
1,?u?u?d?u?u?d?u?d?u?d?d?u?d
1,?u?u?d?u?u?d?u?d?u
1,?u?u?d?u?u?d?u?d?s?w2?s
1,?u?u?d?u?u?d?u?d?d
1,?u?u?d?u?u?d?s?s
1,?u?u?d?u?u?d?s?d?s?d?d
1,?u?u?d?u?u?d?s?d?d?d?d?d?d
1,?u?u?d?u?u?d?s
1,?u?u?d?u?u?d?l
1,?u?u?d?u?u?d?d?w3?d?d?d?s
1,?u?u?d?u?u?d?d?u?u?u?d?d?d?u
1,?u?u?d?u?u?d?d?u?d?u?u?d?d
1,?u?u?d?u?u?d?d?u?d?u?s
1,?u?u?d?u?u?d?d?s
1,?u?u?d?u?u?d?d?l
1,?u?u?d?u?u?d?d?d?w3
1,?u?u?d?u?u?d?d?d?w2
1,?u?u?d?u?u?d?d?d?u?u?u?d
1,?u?u?d?u?u?d?d?d?d?u?u?u?d?d?u?d?u?d?u?d?d?u?d?d?d?u?d?u
1,?u?u?d?u?s?u?u?w4
1,?u?u?d?u?s?u?u?u?d?u?u?u
1,?u?u?d?u?s?u?s?u
1,?u?u?d?u?s?u?l?l
1,?u?u?d?u?s?u?d?d
1,?u?u?d?u?s?u?d
1,?u?u?d?u?s?u
1,?u?u?d?u?s?s?u?l?u?l?l
1,?u?u?d?u?s?l?l?d?s?d?d?d
1,?u?u?d?u?s?d?u
1,?u?u?d?u?s?d?l?u?d
1,?u?u?d?u?s?d?d?d
1,?u?u?d?u?s?d?d
1,?u?u?d?u?l?w3
1,?u?u?d?u?l?w2?d?u?l?w2?l
1,?u?u?d?u?l?w2?d?d
1,?u?u?d?u?l?u?w1
1,?u?u?d?u?l?u?u?u?l?u?u?u
1,?u?u?d?u?l?u?u?u
1,?u?u?d?u?l?u?u
1,?u?u?d?u?l?u?l?u?l
1,?u?u?d?u?l?u?l?l?l?l
1,?u?u?d?u?l?u?d?u
1,?u?u?d?u?l?u?d
1,?u?u?d?u?l?l?w4
1,?u?u?d?u?l?l?w2
1,?u?u?d?u?l?l?u?u?u
1,?u?u?d?u?l?l?u?u
1,?u?u?d?u?l?l?u?l
1,?u?u?d?u?l?l?l?w2
1,?u?u?d?u?l?l?l?u?l?l?l?l
1,?u?u?d?u?l?l?l?u
1,?u?u?d?u?l?l?l?s?d
1,?u?u?d?u?l?l?l?s
1,?u?u?d?u?l?l?l?l
1,?u?u?d?u?l?l?d?l?l
1,?u?u?d?u?l?l?d?l?d?d?w2
1,?u?u?d?u?l?l?d?d?d
1,?u?u?d?u?l?l?d
1,?u?u?d?u?l?d?u?l
1,?u?u?d?u?l?d?u?d
1,?u?u?d?u?l?d?u
1,?u?u?d?u?l?d?l?u
1,?u?u?d?u?l?d?d?u?l?d?d?u
1,?u?u?d?u?l?d?d?l
1,?u?u?d?u?l?d
1,?u?u?d?u?d?w4?s
1,?u?u?d?u?d?w4?d
1,?u?u?d?u?d?w4
1,?u?u?d?u?d?w2?u?u
1,?u?u?d?u?d?w2?d
1,?u?u?d?u?d?u?w4
1,?u?u?d?u?d?u?w2
1,?u?u?d?u?d?u?u?u?u?u?u?u?u?u
1,?u?u?d?u?d?u?u?u?u?d?u?d?u
1,?u?u?d?u?d?u?u?u?u?d?u?d
1,?u?u?d?u?d?u?u?u?d?u?d?d?d?d
1,?u?u?d?u?d?u?u?u?d?d?d
1,?u?u?d?u?d?u?u?s
1,?u?u?d?u?d?u?u?d?u?d?d?d?u?d
1,?u?u?d?u?d?u?u?d?d?d
1,?u?u?d?u?d?u?s?u
1,?u?u?d?u?d?u?s?d?d
1,?u?u?d?u?d?u?s?d
1,?u?u?d?u?d?u?s
1,?u?u?d?u?d?u?d?w3?s
1,?u?u?d?u?d?u?d?w2
1,?u?u?d?u?d?u?d?u?u?u?u?d?d
1,?u?u?d?u?d?u?d?u?u?u
1,?u?u?d?u?d?u?d?u?u?s?d
1,?u?u?d?u?d?u?d?u?u?d?u?d?u?d?u?u?d?d
1,?u?u?d?u?d?u?d?u?s
1,?u?u?d?u?d?u?d?u?d?u?u?d
1,?u?u?d?u?d?u?d?u?d?s?s
1,?u?u?d?u?d?u?d?u?d?d
1,?u?u?d?u?d?u?d?l
1,?u?u?d?u?d?u?d?d?u?d?s
1,?u?u?d?u?d?u?d?d?d?u?d?u?d?l?l
1,?u?u?d?u?d?u?d?d?d?d?w3
1,?u?u?d?u?d?u?d?d?d?d
1,?u?u?d?u?d?s?u?s?u
1,?u?u?d?u?d?s?u?d?u
1,?u?u?d?u?d?s?s?s
1,?u?u?d?u?d?l?u?u?u?u
1,?u?u?d?u?d?l?u?u
1,?u?u?d?u?d?l?l?u
1,?u?u?d?u?d?l?d?d
1,?u?u?d?u?d?d?w4
1,?u?u?d?u?d?d?w3
1,?u?u?d?u?d?d?u?u?u?u?u?u
1,?u?u?d?u?d?d?u?u?u?u?d?u
1,?u?u?d?u?d?d?u?u?u
1,?u?u?d?u?d?d?u?d?u?u?d
1,?u?u?d?u?d?d?u?d?d?u?d
1,?u?u?d?u?d?d?s
1,?u?u?d?u?d?d?l?u
1,?u?u?d?u?d?d?l?l?l
1,?u?u?d?u?d?d?l?d?l
1,?u?u?d?u?d?d?d?w2?d
1,?u?u?d?u?d?d?d?u?u?d?d
1,?u?u?d?u?d?d?d?u?u?d
1,?u?u?d?u?d?d?d?s
1,?u?u?d?u?d?d?d?d?u?u?d?u
1,?u?u?d?u?d?d?d?d?u?u
1,?u?u?d?u?d?d?d?d?u
1,?u?u?d?s?w3?w3?s
1,?u?u?d?s?w3?u
1,?u?u?d?s?w1
1,?u?u?d?s?u?u?u?u?u?d?d
1,?u?u?d?s?u?u?s?u?u?u?u?u
1,?u?u?d?s?u?u?l?l?l
1,?u?u?d?s?u?u?d?s?u?u?d?s
1,?u?u?d?s?u?u?d?s?l?l
1,?u?u?d?s?u?u?d?d?d?d?d
1,?u?u?d?s?u?l?s?l?l?u
1,?u?u?d?s?u?l?l?l?l?w2?s?u?u
1,?u?u?d?s?u?l?d?l?s
1,?u?u?d?s?s?s?l?l?l?l
1,?u?u?d?s?s?d?l?l?s?d?d?s
1,?u?u?d?s?s?d?d?d?d?d
1,?u?u?d?s?l?u?l?u?l?s?l?u?u?u?l?u
1,?u?u?d?s?l?l?l?l?d?l
1,?u?u?d?s?l?l?l?d?d?d?d
1,?u?u?d?s?l?d?d
1,?u?u?d?s?d?w3?s?l?l?u?u?s?l?l?l?l
1,?u?u?d?s?d?u?u?u
1,?u?u?d?s?d?u?l?u
1,?u?u?d?s?d?s?d?s?d
1,?u?u?d?s?d?s?d?d
1,?u?u?d?s?d?d?u?u
1,?u?u?d?s?d?d?l?l
1,?u?u?d?s?d?d?d?d?d?d?d
1,?u?u?d?l?w4?l
1,?u?u?d?l?w3?w2
1,?u?u?d?l?w3?l?l
1,?u?u?d?l?w2?u?u
1,?u?u?d?l?w2?u
1,?u?u?d?l?w2?l?u
1,?u?u?d?l?w2?l
1,?u?u?d?l?u?w3
1,?u?u?d?l?u?u?u?l
1,?u?u?d?l?u?u?u?d?u?u
1,?u?u?d?l?u?u?l?u
1,?u?u?d?l?u?u?l?s
1,?u?u?d?l?u?u?l?l?u
1,?u?u?d?l?u?u?l?l
1,?u?u?d?l?u?u?l
1,?u?u?d?l?u?u?d?u?u?l?d?d?l?l
1,?u?u?d?l?u?s?u?u
1,?u?u?d?l?u?s?s
1,?u?u?d?l?u?l?u?l?u
1,?u?u?d?l?u?l?s
1,?u?u?d?l?u?l?l?u?u
1,?u?u?d?l?u?l?d?d
1,?u?u?d?l?u?d?l
1,?u?u?d?l?u?d?d?u
1,?u?u?d?l?u
1,?u?u?d?l?s?w2
1,?u?u?d?l?s?s?s?u
1,?u?u?d?l?s?s?s?s
1,?u?u?d?l?s?s?l?u
1,?u?u?d?l?s?s?l?l?l
1,?u?u?d?l?s?l?l?s?d
1,?u?u?d?l?s?l?l?l
1,?u?u?d?l?l?w3
1,?u?u?d?l?l?w2?u?u
1,?u?u?d?l?l?w2?s
1,?u?u?d?l?l?w2?l?l
1,?u?u?d?l?l?u?w3
1,?u?u?d?l?l?u?w2?s
1,?u?u?d?l?l?u?u?l
1,?u?u?d?l?l?u?s?d?d?d?d
1,?u?u?d?l?l?u?l?d?l?d
1,?u?u?d?l?l?u?l?d?l
1,?u?u?d?l?l?u?d?l?d
1,?u?u?d?l?l?s?l?l?l?l
